"analysis_date","source_task","artifact_group","description","artifact_role","original_name","normalized_name","source_last_write_time","migration_time","source_path","target_path","source_sha256","target_sha256","sync_class","hash_note"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_081_near_lt_0.30.png","2026-08-29_session_081_near_lt_0.30.png","2026-08-29T17:12:51.3780959+08:00","2026-08-29T18:24:22.0282383+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_081_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_081_near_lt_0.30.png","B30DA2359C29FA7C58C7691BD08CA86F750FA929EA8CD26F1B8D77243175F0DA","B30DA2359C29FA7C58C7691BD08CA86F750FA929EA8CD26F1B8D77243175F0DA","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_083_near_lt_0.30.png","2026-08-29_session_083_near_lt_0.30.png","2026-08-29T17:13:22.9077129+08:00","2026-08-29T18:24:22.0452458+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_083_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_083_near_lt_0.30.png","7E9F3592B35A81397098DBECDB8ECF61E900241F580F2B735E7DCD74565538F0","7E9F3592B35A81397098DBECDB8ECF61E900241F580F2B735E7DCD74565538F0","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_085_far_gt_1.50.png","2026-08-29_session_085_far_gt_1.50.png","2026-08-29T17:13:54.3445544+08:00","2026-08-29T18:24:22.0653817+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_085_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_085_far_gt_1.50.png","23B8066F3CB17040ABBD2FC5B13563E9890D518871A896BCAC263D092FFFC7AE","23B8066F3CB17040ABBD2FC5B13563E9890D518871A896BCAC263D092FFFC7AE","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_086_reference_0.30_0.60.png","2026-08-29_session_086_reference_0.30_0.60.png","2026-08-29T17:14:22.7817951+08:00","2026-08-29T18:24:22.0833803+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_086_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_086_reference_0.30_0.60.png","DCCD13E966FE67D306058268D342A5608A12DC2DE1F0F693F50D822611D19F5A","DCCD13E966FE67D306058268D342A5608A12DC2DE1F0F693F50D822611D19F5A","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_087_far_gt_1.50.png","2026-08-29_session_087_far_gt_1.50.png","2026-08-29T17:14:51.9796591+08:00","2026-08-29T18:24:22.1023810+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_087_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_087_far_gt_1.50.png","A77C21685FDF881BF05E3F0FA6D11669896E989320511AD93038CA27DDE708F7","A77C21685FDF881BF05E3F0FA6D11669896E989320511AD93038CA27DDE708F7","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_090_far_gt_1.50.png","2026-08-29_session_090_far_gt_1.50.png","2026-08-29T17:15:29.3039189+08:00","2026-08-29T18:24:22.1233835+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_090_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_090_far_gt_1.50.png","71E4106C0F369F841C7FE9FF776F93AE569839305A9C7670C5B5F22A4F8D501F","71E4106C0F369F841C7FE9FF776F93AE569839305A9C7670C5B5F22A4F8D501F","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_091_near_lt_0.30.png","2026-08-29_session_091_near_lt_0.30.png","2026-08-29T17:16:01.0027156+08:00","2026-08-29T18:24:22.1383786+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_091_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_091_near_lt_0.30.png","525FAB498004FA4156013ABB7F1FD9FB6A3512E45C0A8D55BCC9F2113B3D6F79","525FAB498004FA4156013ABB7F1FD9FB6A3512E45C0A8D55BCC9F2113B3D6F79","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_094_reference_0.30_0.60.png","2026-08-29_session_094_reference_0.30_0.60.png","2026-08-29T17:16:33.7448394+08:00","2026-08-29T18:24:22.1553811+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_094_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_094_reference_0.30_0.60.png","DC43213CC50EE3D210230C8447B0DBDA167A61DEA5E2A0A0CAF19E6D656B3976","DC43213CC50EE3D210230C8447B0DBDA167A61DEA5E2A0A0CAF19E6D656B3976","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_099_near_lt_0.30.png","2026-08-29_session_099_near_lt_0.30.png","2026-08-29T17:17:15.1949343+08:00","2026-08-29T18:24:22.1703818+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_099_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_099_near_lt_0.30.png","AC97CB952581BBFD4C7F6BEEE2995E79C85C896D163BAB9621772EF7B598F190","AC97CB952581BBFD4C7F6BEEE2995E79C85C896D163BAB9621772EF7B598F190","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_104_reference_0.30_0.60.png","2026-08-29_session_104_reference_0.30_0.60.png","2026-08-29T17:17:50.2540688+08:00","2026-08-29T18:24:22.1873788+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_104_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_104_reference_0.30_0.60.png","8E50C3374B1B91C60D59032F070B063B5B61C43543C3E3FAA2855D4184EC6C88","8E50C3374B1B91C60D59032F070B063B5B61C43543C3E3FAA2855D4184EC6C88","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_108_far_gt_1.50.png","2026-08-29_session_108_far_gt_1.50.png","2026-08-29T17:18:20.0876771+08:00","2026-08-29T18:24:22.2093804+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_108_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_108_far_gt_1.50.png","2CF663BAD6EC7996D8B4F8335D5D38DECAB98B241B62259252AF066CE5A6EAF4","2CF663BAD6EC7996D8B4F8335D5D38DECAB98B241B62259252AF066CE5A6EAF4","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_109_reference_0.30_0.60.png","2026-08-29_session_109_reference_0.30_0.60.png","2026-08-29T17:18:49.9850968+08:00","2026-08-29T18:24:22.2313808+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_109_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_109_reference_0.30_0.60.png","EC89F06807CAB1B70E9983B5395583609F7CD6C70DF1FF78128213A57743F66E","EC89F06807CAB1B70E9983B5395583609F7CD6C70DF1FF78128213A57743F66E","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_117_far_gt_1.50.png","2026-08-29_session_117_far_gt_1.50.png","2026-08-29T17:19:20.8064182+08:00","2026-08-29T18:24:22.2530765+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_117_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_117_far_gt_1.50.png","6F1761134912C764F32BE76863D9A9C69BF19A0D8C26952D92BC27E334678286","6F1761134912C764F32BE76863D9A9C69BF19A0D8C26952D92BC27E334678286","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_122_far_gt_1.50.png","2026-08-29_session_122_far_gt_1.50.png","2026-08-29T17:19:52.3599869+08:00","2026-08-29T18:24:22.2682020+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_122_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_122_far_gt_1.50.png","C7DD0092CB2CCAB66EF2BECFFBC7BC7CD2DBB90E89314DFD6CB2637942AE2270","C7DD0092CB2CCAB66EF2BECFFBC7BC7CD2DBB90E89314DFD6CB2637942AE2270","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_123_near_lt_0.30.png","2026-08-29_session_123_near_lt_0.30.png","2026-08-29T17:20:23.0701103+08:00","2026-08-29T18:24:22.2852086+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_123_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_123_near_lt_0.30.png","B44D23526CC61ABECB5855F15E89C82C54B4AFFFEA50458CD3AF20B2FA8D8512","B44D23526CC61ABECB5855F15E89C82C54B4AFFFEA50458CD3AF20B2FA8D8512","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_124_near_lt_0.30.png","2026-08-29_session_124_near_lt_0.30.png","2026-08-29T17:20:53.6140329+08:00","2026-08-29T18:24:22.3022056+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_124_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_124_near_lt_0.30.png","40056F4304C513C8B027B817E5E3A19D2B27AA897DFDA2EBB32A553D66B255E9","40056F4304C513C8B027B817E5E3A19D2B27AA897DFDA2EBB32A553D66B255E9","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_125_reference_0.30_0.60.png","2026-08-29_session_125_reference_0.30_0.60.png","2026-08-29T17:21:24.2141038+08:00","2026-08-29T18:24:22.3252027+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_125_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_125_reference_0.30_0.60.png","8EA2013A7A69241B575817038CA8E9770B42D79BA3D3799A94642EB903C0541E","8EA2013A7A69241B575817038CA8E9770B42D79BA3D3799A94642EB903C0541E","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_127_near_lt_0.30.png","2026-08-29_session_127_near_lt_0.30.png","2026-08-29T17:21:53.4751017+08:00","2026-08-29T18:24:22.3456568+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_127_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_127_near_lt_0.30.png","B408F3553D2C2FEB46B8EA75A908430439E81A3E076DDBF3D8955BB9F57F2C50","B408F3553D2C2FEB46B8EA75A908430439E81A3E076DDBF3D8955BB9F57F2C50","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_128_far_gt_1.50.png","2026-08-29_session_128_far_gt_1.50.png","2026-08-29T17:22:17.9856200+08:00","2026-08-29T18:24:22.3617279+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_128_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_128_far_gt_1.50.png","1EE9820F121D2DD6D6BF024EA7D36AF07A459444B44D9811613BD5D329DF5C85","1EE9820F121D2DD6D6BF024EA7D36AF07A459444B44D9811613BD5D329DF5C85","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_131_far_gt_1.50.png","2026-08-29_session_131_far_gt_1.50.png","2026-08-29T17:22:45.2348099+08:00","2026-08-29T18:24:22.3797277+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_131_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_131_far_gt_1.50.png","14038DBE578F4C21CDD0EA3CB282E0678339E1F65D71B4B952B5AA90C81EBD5A","14038DBE578F4C21CDD0EA3CB282E0678339E1F65D71B4B952B5AA90C81EBD5A","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_134_near_lt_0.30.png","2026-08-29_session_134_near_lt_0.30.png","2026-08-29T17:23:16.2579138+08:00","2026-08-29T18:24:22.3977288+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_134_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_134_near_lt_0.30.png","7DE9C7AD2B152F328BC0A5EC2839CDCEAA2CB3956DA9C556FC2BFC40634A6F92","7DE9C7AD2B152F328BC0A5EC2839CDCEAA2CB3956DA9C556FC2BFC40634A6F92","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_139_reference_0.30_0.60.png","2026-08-29_session_139_reference_0.30_0.60.png","2026-08-29T17:23:44.0459071+08:00","2026-08-29T18:24:22.4157276+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_139_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_139_reference_0.30_0.60.png","57FFBE701BD6F8A99431B65B91F3738DF7B43EF557DD09252D938319C70B68A6","57FFBE701BD6F8A99431B65B91F3738DF7B43EF557DD09252D938319C70B68A6","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_145_far_gt_1.50.png","2026-08-29_session_145_far_gt_1.50.png","2026-08-29T17:24:14.0583631+08:00","2026-08-29T18:24:22.4287310+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_145_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_145_far_gt_1.50.png","5D2DDEF5A58328877C4E28DB028CC5EEA14D8FEB0549A03CCB5D5980E6F9901E","5D2DDEF5A58328877C4E28DB028CC5EEA14D8FEB0549A03CCB5D5980E6F9901E","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_147_far_gt_1.50.png","2026-08-29_session_147_far_gt_1.50.png","2026-08-29T17:24:44.8781350+08:00","2026-08-29T18:24:22.4467291+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_147_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_147_far_gt_1.50.png","9E7A7F7068D4470056738551B7B5545905DA4535A2D8AF15EBAA819F6B40C5EF","9E7A7F7068D4470056738551B7B5545905DA4535A2D8AF15EBAA819F6B40C5EF","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_154_far_gt_1.50.png","2026-08-29_session_154_far_gt_1.50.png","2026-08-29T17:25:16.0449667+08:00","2026-08-29T18:24:22.4657045+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_154_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_154_far_gt_1.50.png","DB0E3090F6607E4589DF417AD3C7B8F1C999D51F7372D174E6BD93EFD0F3886A","DB0E3090F6607E4589DF417AD3C7B8F1C999D51F7372D174E6BD93EFD0F3886A","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_160_far_gt_1.50.png","2026-08-29_session_160_far_gt_1.50.png","2026-08-29T17:25:42.7805898+08:00","2026-08-29T18:24:22.4838622+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_160_far_gt_1.50.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_160_far_gt_1.50.png","679FAB6D176DCF1010892BCF65884B71BD6EEF5A234AAA9C18EFB89C13AE08BF","679FAB6D176DCF1010892BCF65884B71BD6EEF5A234AAA9C18EFB89C13AE08BF","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_162_near_lt_0.30.png","2026-08-29_session_162_near_lt_0.30.png","2026-08-29T17:26:21.3686785+08:00","2026-08-29T18:24:22.5008601+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_162_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_162_near_lt_0.30.png","6977183574FE1AE8C6697B61327207CC579CC0DB1185C7857D6C7085A988CB83","6977183574FE1AE8C6697B61327207CC579CC0DB1185C7857D6C7085A988CB83","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_166_near_lt_0.30.png","2026-08-29_session_166_near_lt_0.30.png","2026-08-29T17:26:55.4760164+08:00","2026-08-29T18:24:22.5248584+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_166_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_166_near_lt_0.30.png","83E45684D57582D225FE45D40AA22CD31A8848C2B095FB3A4BFF8E679A88630F","83E45684D57582D225FE45D40AA22CD31A8848C2B095FB3A4BFF8E679A88630F","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_175_reference_0.30_0.60.png","2026-08-29_session_175_reference_0.30_0.60.png","2026-08-29T17:27:24.8511715+08:00","2026-08-29T18:24:22.5528603+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_175_reference_0.30_0.60.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_175_reference_0.30_0.60.png","71276EC01FF5CB735742A9FF566BBF8AB3AE9CEA7E8AD5D633025A98F51B84F5","71276EC01FF5CB735742A9FF566BBF8AB3AE9CEA7E8AD5D633025A98F51B84F5","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","figure","session_178_near_lt_0.30.png","2026-08-29_session_178_near_lt_0.30.png","2026-08-29T17:27:58.3554597+08:00","2026-08-29T18:24:22.5688600+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\2026-08-29_session_178_near_lt_0.30.png","D:\Project\厚粲杯\08_算法\output\40_正式实验\2026-08-29_BR管线与极端距离审计_v1\figures\2026-08-29_session_178_near_lt_0.30.png","6CA7A78FEDB2CE5B5B7403638B3445C42BDD2A35213674204B003D65859ED608","6CA7A78FEDB2CE5B5B7403638B3445C42BDD2A35213674204B003D65859ED608","local_generated_output_not_auto_committed","source hash equals target hash; target retained after verified migration"
"2026-08-29","2026-08-29/c2-br-pipeline-br-datacube-target","2026-08-29_BR管线与极端距离审计_v1","BR pipeline 代码追踪、极端距离 target 前端审计和诊断图","report","BR_PIPELINE_CODE_TRACE.md","2026-08-29_BR_PIPELINE_CODE_TRACE.md","2026-08-29T16:10:40.3269101+08:00","2026-08-29T18:24:21.7244103+08:00","C:\Users\550ACW\Documents\Codex\2026-08-29\c2-br-pipeline-br-datacube-target\outputs\BR_PIPELINE_CODE_TRACE.md","D:\Project\厚粲杯\08_算法\docs\results\2026-08-29_BR管线与极端距离审计_v1\2026-08-29_BR_PIPELINE_CODE_TRACE.md","123933A98F7C2158C6B00F19735ED1A56B35CCEEED99531DE76EC3640C86BC73","123933A98F7C2158C6B00F19735ED1A56B35CCEEED99531DE76EC3640C86BC73","github_candidate_report","source hash equals target hash; target retained after verified migration"
